Population,NAME,state,county,tract,county_name
5202,"Census Tract 289, Queens County, New York",36,081,028900,Queens
7341,"Census Tract 291, Queens County, New York",36,081,029100,Queens
1457,"Census Tract 293, Queens County, New York",36,081,029300,Queens
8072,"Census Tract 294, Queens County, New York",36,081,029400,Queens
3826,"Census Tract 295, Queens County, New York",36,081,029500,Queens
2258,"Census Tract 297, Queens County, New York",36,081,029700,Queens
5,"Census Tract 299, Queens County, New York",36,081,029900,Queens
5287,"Census Tract 306, Queens County, New York",36,081,030600,Queens
6748,"Census Tract 309.03, Queens County, New York",36,081,030903,Queens
3724,"Census Tract 309.04, Queens County, New York",36,081,030904,Queens
3424,"Census Tract 309.05, Queens County, New York",36,081,030905,Queens
4924,"Census Tract 309.06, Queens County, New York",36,081,030906,Queens
6781,"Census Tract 317, Queens County, New York",36,081,031700,Queens
5200,"Census Tract 320, Queens County, New York",36,081,032000,Queens
3932,"Census Tract 327, Queens County, New York",36,081,032700,Queens
2660,"Census Tract 328, Queens County, New York",36,081,032800,Queens
4251,"Census Tract 329, Queens County, New York",36,081,032900,Queens
7365,"Census Tract 330, Queens County, New York",36,081,033000,Queens
0,"Census Tract 331, Queens County, New York",36,081,033100,Queens
4196,"Census Tract 334.01, Queens County, New York",36,081,033401,Queens
4874,"Census Tract 334.03, Queens County, New York",36,081,033403,Queens
4723,"Census Tract 334.04, Queens County, New York",36,081,033404,Queens
3653,"Census Tract 334.05, Queens County, New York",36,081,033405,Queens
3765,"Census Tract 337, Queens County, New York",36,081,033700,Queens
3481,"Census Tract 339, Queens County, New York",36,081,033900,Queens
3688,"Census Tract 347, Queens County, New York",36,081,034700,Queens
4178,"Census Tract 351, Queens County, New York",36,081,035100,Queens
2550,"Census Tract 352, Queens County, New York",36,081,035200,Queens
2828,"Census Tract 353, Queens County, New York",36,081,035300,Queens
5593,"Census Tract 357, Queens County, New York",36,081,035700,Queens
4508,"Census Tract 358, Queens County, New York",36,081,035800,Queens
2706,"Census Tract 361, Queens County, New York",36,081,036100,Queens
2462,"Census Tract 363, Queens County, New York",36,081,036300,Queens
4142,"Census Tract 365, Queens County, New York",36,081,036500,Queens
3003,"Census Tract 366, Queens County, New York",36,081,036600,Queens
3099,"Census Tract 367, Queens County, New York",36,081,036700,Queens
2513,"Census Tract 368, Queens County, New York",36,081,036800,Queens
1917,"Census Tract 371, Queens County, New York",36,081,037100,Queens
2887,"Census Tract 373, Queens County, New York",36,081,037300,Queens
1479,"Census Tract 375.01, Queens County, New York",36,081,037501,Queens
2778,"Census Tract 375.02, Queens County, New York",36,081,037502,Queens
6373,"Census Tract 376, Queens County, New York",36,081,037600,Queens
4493,"Census Tract 377, Queens County, New York",36,081,037700,Queens
6504,"Census Tract 379, Queens County, New York",36,081,037900,Queens
6966,"Census Tract 381, Queens County, New York",36,081,038100,Queens
2,"Census Tract 383.01, Queens County, New York",36,081,038301,Queens
44,"Census Tract 383.02, Queens County, New York",36,081,038302,Queens
2720,"Census Tract 384, Queens County, New York",36,081,038400,Queens
3332,"Census Tract 394, Queens County, New York",36,081,039400,Queens
1688,"Census Tract 398, Queens County, New York",36,081,039800,Queens
2875,"Census Tract 399.01, Queens County, New York",36,081,039901,Queens
2285,"Census Tract 399.02, Queens County, New York",36,081,039902,Queens
1474,"Census Tract 400, Queens County, New York",36,081,040000,Queens
2847,"Census Tract 401.01, Queens County, New York",36,081,040101,Queens
4808,"Census Tract 401.02, Queens County, New York",36,081,040102,Queens
1474,"Census Tract 402, Queens County, New York",36,081,040200,Queens
2768,"Census Tract 403.01, Queens County, New York",36,081,040301,Queens
4760,"Census Tract 403.02, Queens County, New York",36,081,040302,Queens
4270,"Census Tract 404, Queens County, New York",36,081,040400,Queens
1183,"Census Tract 405.01, Queens County, New York",36,081,040501,Queens
2175,"Census Tract 405.02, Queens County, New York",36,081,040502,Queens
3162,"Census Tract 407.01, Queens County, New York",36,081,040701,Queens
5131,"Census Tract 407.02, Queens County, New York",36,081,040702,Queens
1951,"Census Tract 409.01, Queens County, New York",36,081,040901,Queens
3534,"Census Tract 409.02, Queens County, New York",36,081,040902,Queens
4532,"Census Tract 411, Queens County, New York",36,081,041100,Queens
4752,"Census Tract 413, Queens County, New York",36,081,041300,Queens
4526,"Census Tract 414, Queens County, New York",36,081,041400,Queens
4365,"Census Tract 415, Queens County, New York",36,081,041500,Queens
2295,"Census Tract 424, Queens County, New York",36,081,042400,Queens
364,"Census Tract 426, Queens County, New York",36,081,042600,Queens
4998,"Census Tract 427, Queens County, New York",36,081,042700,Queens
1280,"Census Tract 432, Queens County, New York",36,081,043200,Queens
1717,"Census Tract 434, Queens County, New York",36,081,043400,Queens
3683,"Census Tract 437.01, Queens County, New York",36,081,043701,Queens
6998,"Census Tract 437.02, Queens County, New York",36,081,043702,Queens
4931,"Census Tract 439, Queens County, New York",36,081,043900,Queens
4783,"Census Tract 440, Queens County, New York",36,081,044000,Queens
4725,"Census Tract 443.01, Queens County, New York",36,081,044301,Queens
5373,"Census Tract 443.02, Queens County, New York",36,081,044302,Queens
4562,"Census Tract 444, Queens County, New York",36,081,044400,Queens
4013,"Census Tract 446.01, Queens County, New York",36,081,044601,Queens
5472,"Census Tract 446.02, Queens County, New York",36,081,044602,Queens
3063,"Census Tract 448, Queens County, New York",36,081,044800,Queens
2070,"Census Tract 450, Queens County, New York",36,081,045000,Queens
1209,"Census Tract 452, Queens County, New York",36,081,045200,Queens
5207,"Census Tract 454, Queens County, New York",36,081,045400,Queens
13200,"Census Tract 455, Queens County, New York",36,081,045500,Queens
1365,"Census Tract 456, Queens County, New York",36,081,045600,Queens
3536,"Census Tract 457, Queens County, New York",36,081,045700,Queens
2271,"Census Tract 458, Queens County, New York",36,081,045800,Queens
4150,"Census Tract 459, Queens County, New York",36,081,045900,Queens
6193,"Census Tract 460, Queens County, New York",36,081,046000,Queens
2903,"Census Tract 461, Queens County, New York",36,081,046100,Queens
8206,"Census Tract 462, Queens County, New York",36,081,046200,Queens
4541,"Census Tract 463, Queens County, New York",36,081,046300,Queens
1841,"Census Tract 464, Queens County, New York",36,081,046400,Queens
4276,"Census Tract 465, Queens County, New York",36,081,046500,Queens
3676,"Census Tract 466, Queens County, New York",36,081,046600,Queens
7281,"Census Tract 467, Queens County, New York",36,081,046700,Queens
4173,"Census Tract 468, Queens County, New York",36,081,046800,Queens
4346,"Census Tract 469.01, Queens County, New York",36,081,046901,Queens
4102,"Census Tract 469.02, Queens County, New York",36,081,046902,Queens
3343,"Census Tract 470, Queens County, New York",36,081,047000,Queens
4785,"Census Tract 471, Queens County, New York",36,081,047100,Queens
3861,"Census Tract 472, Queens County, New York",36,081,047200,Queens
4863,"Census Tract 473, Queens County, New York",36,081,047300,Queens
5489,"Census Tract 475, Queens County, New York",36,081,047500,Queens
1374,"Census Tract 476, Queens County, New York",36,081,047600,Queens
4065,"Census Tract 478.01, Queens County, New York",36,081,047801,Queens
1511,"Census Tract 478.02, Queens County, New York",36,081,047802,Queens
6837,"Census Tract 479, Queens County, New York",36,081,047900,Queens
2666,"Census Tract 480, Queens County, New York",36,081,048000,Queens
6321,"Census Tract 481, Queens County, New York",36,081,048100,Queens
1518,"Census Tract 482, Queens County, New York",36,081,048200,Queens
2145,"Census Tract 483.01, Queens County, New York",36,081,048301,Queens
2092,"Census Tract 483.02, Queens County, New York",36,081,048302,Queens
5569,"Census Tract 484, Queens County, New York",36,081,048400,Queens
5331,"Census Tract 485, Queens County, New York",36,081,048500,Queens
1937,"Census Tract 489, Queens County, New York",36,081,048900,Queens
2888,"Census Tract 492.01, Queens County, New York",36,081,049201,Queens
2018,"Census Tract 492.02, Queens County, New York",36,081,049202,Queens
2391,"Census Tract 493.01, Queens County, New York",36,081,049301,Queens
3498,"Census Tract 493.02, Queens County, New York",36,081,049302,Queens
1430,"Census Tract 495, Queens County, New York",36,081,049500,Queens
3251,"Census Tract 496, Queens County, New York",36,081,049600,Queens
3381,"Census Tract 497, Queens County, New York",36,081,049700,Queens
5477,"Census Tract 499, Queens County, New York",36,081,049900,Queens
4778,"Census Tract 500, Queens County, New York",36,081,050000,Queens
1678,"Census Tract 502.01, Queens County, New York",36,081,050201,Queens
1521,"Census Tract 502.02, Queens County, New York",36,081,050202,Queens
1872,"Census Tract 504, Queens County, New York",36,081,050400,Queens
1768,"Census Tract 505, Queens County, New York",36,081,050500,Queens
1635,"Census Tract 506, Queens County, New York",36,081,050600,Queens
3699,"Census Tract 507, Queens County, New York",36,081,050700,Queens
2084,"Census Tract 508, Queens County, New York",36,081,050800,Queens
1616,"Census Tract 510, Queens County, New York",36,081,051000,Queens
2494,"Census Tract 511, Queens County, New York",36,081,051100,Queens
2748,"Census Tract 512, Queens County, New York",36,081,051200,Queens
2638,"Census Tract 513, Queens County, New York",36,081,051300,Queens
3126,"Census Tract 515, Queens County, New York",36,081,051500,Queens
2069,"Census Tract 516, Queens County, New York",36,081,051600,Queens
2146,"Census Tract 517, Queens County, New York",36,081,051700,Queens
1948,"Census Tract 518, Queens County, New York",36,081,051800,Queens
1593,"Census Tract 520, Queens County, New York",36,081,052000,Queens
2197,"Census Tract 521, Queens County, New York",36,081,052100,Queens
1605,"Census Tract 522, Queens County, New York",36,081,052200,Queens
1945,"Census Tract 524, Queens County, New York",36,081,052400,Queens
2252,"Census Tract 525, Queens County, New York",36,081,052500,Queens
1958,"Census Tract 526, Queens County, New York",36,081,052600,Queens
1563,"Census Tract 528, Queens County, New York",36,081,052800,Queens
2393,"Census Tract 530, Queens County, New York",36,081,053000,Queens
3462,"Census Tract 531, Queens County, New York",36,081,053100,Queens
1886,"Census Tract 532, Queens County, New York",36,081,053200,Queens
2104,"Census Tract 534.01, Queens County, New York",36,081,053401,Queens
1058,"Census Tract 535.01, Queens County, New York",36,081,053501,Queens
0,"Census Tract 535.02, Queens County, New York",36,081,053502,Queens
1578,"Census Tract 536.01, Queens County, New York",36,081,053601,Queens
1648,"Census Tract 538, Queens County, New York",36,081,053800,Queens
3968,"Census Tract 539.01, Queens County, New York",36,081,053901,Queens
88,"Census Tract 539.02, Queens County, New York",36,081,053902,Queens
4632,"Census Tract 540, Queens County, New York",36,081,054000,Queens
5149,"Census Tract 542, Queens County, New York",36,081,054200,Queens
3648,"Census Tract 545, Queens County, New York",36,081,054500,Queens
4166,"Census Tract 547, Queens County, New York",36,081,054700,Queens
2336,"Census Tract 548, Queens County, New York",36,081,054800,Queens
4932,"Census Tract 549, Queens County, New York",36,081,054900,Queens
4574,"Census Tract 551, Queens County, New York",36,081,055100,Queens
3174,"Census Tract 552, Queens County, New York",36,081,055200,Queens
2856,"Census Tract 553, Queens County, New York",36,081,055300,Queens
2487,"Census Tract 554, Queens County, New York",36,081,055400,Queens
1935,"Census Tract 555, Queens County, New York",36,081,055500,Queens
2242,"Census Tract 556, Queens County, New York",36,081,055600,Queens
3966,"Census Tract 557, Queens County, New York",36,081,055700,Queens
1710,"Census Tract 558, Queens County, New York",36,081,055800,Queens
1178,"Census Tract 559, Queens County, New York",36,081,055900,Queens
1743,"Census Tract 560, Queens County, New York",36,081,056000,Queens
20,"Census Tract 561, Queens County, New York",36,081,056100,Queens
1460,"Census Tract 562, Queens County, New York",36,081,056200,Queens
1559,"Census Tract 564, Queens County, New York",36,081,056400,Queens
1681,"Census Tract 565, Queens County, New York",36,081,056500,Queens
1581,"Census Tract 566, Queens County, New York",36,081,056600,Queens
4751,"Census Tract 567, Queens County, New York",36,081,056700,Queens
4862,"Census Tract 568, Queens County, New York",36,081,056800,Queens
4023,"Census Tract 577, Queens County, New York",36,081,057700,Queens
1743,"Census Tract 579, Queens County, New York",36,081,057900,Queens
3589,"Census Tract 580, Queens County, New York",36,081,058000,Queens
2785,"Census Tract 581, Queens County, New York",36,081,058100,Queens
4509,"Census Tract 582, Queens County, New York",36,081,058200,Queens
3362,"Census Tract 583, Queens County, New York",36,081,058300,Queens
4128,"Census Tract 585, Queens County, New York",36,081,058500,Queens
3336,"Census Tract 587, Queens County, New York",36,081,058700,Queens
4308,"Census Tract 589, Queens County, New York",36,081,058900,Queens
1182,"Census Tract 590, Queens County, New York",36,081,059000,Queens
5226,"Census Tract 591, Queens County, New York",36,081,059100,Queens
1186,"Census Tract 592, Queens County, New York",36,081,059200,Queens
4092,"Census Tract 593, Queens County, New York",36,081,059300,Queens
1506,"Census Tract 594, Queens County, New York",36,081,059400,Queens
2091,"Census Tract 595.01, Queens County, New York",36,081,059501,Queens
2712,"Census Tract 595.02, Queens County, New York",36,081,059502,Queens
1373,"Census Tract 596, Queens County, New York",36,081,059600,Queens
1764,"Census Tract 598, Queens County, New York",36,081,059800,Queens
1594,"Census Tract 599, Queens County, New York",36,081,059900,Queens
1223,"Census Tract 600, Queens County, New York",36,081,060000,Queens
2414,"Census Tract 601, Queens County, New York",36,081,060100,Queens
1854,"Census Tract 603, Queens County, New York",36,081,060300,Queens
1328,"Census Tract 606, Queens County, New York",36,081,060600,Queens
3,"Census Tract 607.01, Queens County, New York",36,081,060701,Queens
1475,"Census Tract 608, Queens County, New York",36,081,060800,Queens
1204,"Census Tract 610, Queens County, New York",36,081,061000,Queens
1552,"Census Tract 612, Queens County, New York",36,081,061200,Queens
5763,"Census Tract 613.01, Queens County, New York",36,081,061301,Queens
0,"Census Tract 613.02, Queens County, New York",36,081,061302,Queens
1205,"Census Tract 614, Queens County, New York",36,081,061400,Queens
2095,"Census Tract 616.01, Queens County, New York",36,081,061601,Queens
1402,"Census Tract 616.02, Queens County, New York",36,081,061602,Queens
1736,"Census Tract 618, Queens County, New York",36,081,061800,Queens
3097,"Census Tract 619, Queens County, New York",36,081,061900,Queens
1419,"Census Tract 620, Queens County, New York",36,081,062000,Queens
3151,"Census Tract 621, Queens County, New York",36,081,062100,Queens
1979,"Census Tract 622, Queens County, New York",36,081,062200,Queens
1923,"Census Tract 623, Queens County, New York",36,081,062300,Queens
0,"Census Tract 624, Queens County, New York",36,081,062400,Queens
2625,"Census Tract 625, Queens County, New York",36,081,062500,Queens
2689,"Census Tract 626, Queens County, New York",36,081,062600,Queens
3010,"Census Tract 627, Queens County, New York",36,081,062700,Queens
3042,"Census Tract 629, Queens County, New York",36,081,062900,Queens
1602,"Census Tract 630, Queens County, New York",36,081,063000,Queens
2261,"Census Tract 632, Queens County, New York",36,081,063200,Queens
1587,"Census Tract 633.01, Queens County, New York",36,081,063301,Queens
1665,"Census Tract 633.02, Queens County, New York",36,081,063302,Queens
2784,"Census Tract 635, Queens County, New York",36,081,063500,Queens
3507,"Census Tract 637, Queens County, New York",36,081,063700,Queens
3584,"Census Tract 638, Queens County, New York",36,081,063800,Queens
2794,"Census Tract 639, Queens County, New York",36,081,063900,Queens
2378,"Census Tract 641.01, Queens County, New York",36,081,064101,Queens
4,"Census Tract 641.02, Queens County, New York",36,081,064102,Queens
2064,"Census Tract 645, Queens County, New York",36,081,064500,Queens
3025,"Census Tract 646, Queens County, New York",36,081,064600,Queens
2831,"Census Tract 650, Queens County, New York",36,081,065000,Queens
2836,"Census Tract 654.01, Queens County, New York",36,081,065401,Queens
5,"Census Tract 654.02, Queens County, New York",36,081,065402,Queens
3,"Census Tract 655.01, Queens County, New York",36,081,065501,Queens
5423,"Census Tract 656, Queens County, New York",36,081,065600,Queens
1775,"Census Tract 657.02, Queens County, New York",36,081,065702,Queens
2829,"Census Tract 657.03, Queens County, New York",36,081,065703,Queens
1850,"Census Tract 659, Queens County, New York",36,081,065900,Queens
3511,"Census Tract 660, Queens County, New York",36,081,066000,Queens
1573,"Census Tract 661, Queens County, New York",36,081,066100,Queens
2713,"Census Tract 663.01, Queens County, New York",36,081,066301,Queens
4,"Census Tract 663.02, Queens County, New York",36,081,066302,Queens
1923,"Census Tract 664.01, Queens County, New York",36,081,066401,Queens
3942,"Census Tract 664.02, Queens County, New York",36,081,066402,Queens
4480,"Census Tract 664.03, Queens County, New York",36,081,066403,Queens
0,"Census Tract 664.04, Queens County, New York",36,081,066404,Queens
3538,"Census Tract 665.01, Queens County, New York",36,081,066501,Queens
2789,"Census Tract 667.01, Queens County, New York",36,081,066701,Queens
1790,"Census Tract 669, Queens County, New York",36,081,066900,Queens
2248,"Census Tract 671, Queens County, New York",36,081,067100,Queens
1832,"Census Tract 677, Queens County, New York",36,081,067700,Queens
4397,"Census Tract 679, Queens County, New York",36,081,067900,Queens
5220,"Census Tract 680, Queens County, New York",36,081,068000,Queens
1262,"Census Tract 682, Queens County, New York",36,081,068200,Queens
4052,"Census Tract 683, Queens County, New York",36,081,068300,Queens
4597,"Census Tract 687, Queens County, New York",36,081,068700,Queens
3787,"Census Tract 690, Queens County, New York",36,081,069000,Queens
2887,"Census Tract 693, Queens County, New York",36,081,069300,Queens
3604,"Census Tract 694, Queens County, New York",36,081,069400,Queens
2451,"Census Tract 695, Queens County, New York",36,081,069500,Queens
4435,"Census Tract 697.01, Queens County, New York",36,081,069701,Queens
3929,"Census Tract 697.02, Queens County, New York",36,081,069702,Queens
2225,"Census Tract 703, Queens County, New York",36,081,070300,Queens
2426,"Census Tract 707, Queens County, New York",36,081,070700,Queens
2635,"Census Tract 709, Queens County, New York",36,081,070900,Queens
5687,"Census Tract 711, Queens County, New York",36,081,071100,Queens
5307,"Census Tract 713.03, Queens County, New York",36,081,071303,Queens
6386,"Census Tract 713.04, Queens County, New York",36,081,071304,Queens
5126,"Census Tract 713.05, Queens County, New York",36,081,071305,Queens
6181,"Census Tract 713.06, Queens County, New York",36,081,071306,Queens
2,"Census Tract 716, Queens County, New York",36,081,071600,Queens
5557,"Census Tract 717.01, Queens County, New York",36,081,071701,Queens
4660,"Census Tract 717.02, Queens County, New York",36,081,071702,Queens
2887,"Census Tract 719, Queens County, New York",36,081,071900,Queens
5040,"Census Tract 721, Queens County, New York",36,081,072100,Queens
2158,"Census Tract 723, Queens County, New York",36,081,072300,Queens
1490,"Census Tract 729, Queens County, New York",36,081,072900,Queens
1550,"Census Tract 731, Queens County, New York",36,081,073100,Queens
2277,"Census Tract 737, Queens County, New York",36,081,073700,Queens
5548,"Census Tract 739, Queens County, New York",36,081,073900,Queens
3164,"Census Tract 741, Queens County, New York",36,081,074100,Queens
4433,"Census Tract 743, Queens County, New York",36,081,074300,Queens
3659,"Census Tract 745, Queens County, New York",36,081,074500,Queens
3539,"Census Tract 747, Queens County, New York",36,081,074700,Queens
1563,"Census Tract 749, Queens County, New York",36,081,074900,Queens
5110,"Census Tract 757.01, Queens County, New York",36,081,075701,Queens
5071,"Census Tract 757.02, Queens County, New York",36,081,075702,Queens
4274,"Census Tract 769.01, Queens County, New York",36,081,076901,Queens
1390,"Census Tract 769.02, Queens County, New York",36,081,076902,Queens
2311,"Census Tract 773, Queens County, New York",36,081,077300,Queens
2241,"Census Tract 775, Queens County, New York",36,081,077500,Queens
5416,"Census Tract 779.02, Queens County, New York",36,081,077902,Queens
2937,"Census Tract 779.03, Queens County, New York",36,081,077903,Queens
6324,"Census Tract 779.04, Queens County, New York",36,081,077904,Queens
2586,"Census Tract 779.05, Queens County, New York",36,081,077905,Queens
3968,"Census Tract 779.06, Queens County, New York",36,081,077906,Queens
3349,"Census Tract 779.07, Queens County, New York",36,081,077907,Queens
3838,"Census Tract 779.08, Queens County, New York",36,081,077908,Queens
2002,"Census Tract 788, Queens County, New York",36,081,078800,Queens
2875,"Census Tract 790, Queens County, New York",36,081,079000,Queens
2717,"Census Tract 792, Queens County, New York",36,081,079200,Queens
1,"Census Tract 793, Queens County, New York",36,081,079300,Queens
7620,"Census Tract 797.01, Queens County, New York",36,081,079701,Queens
5002,"Census Tract 797.02, Queens County, New York",36,081,079702,Queens
3871,"Census Tract 799, Queens County, New York",36,081,079900,Queens
4828,"Census Tract 803.01, Queens County, New York",36,081,080301,Queens
3973,"Census Tract 803.02, Queens County, New York",36,081,080302,Queens
7591,"Census Tract 809, Queens County, New York",36,081,080900,Queens
4088,"Census Tract 814, Queens County, New York",36,081,081400,Queens
3873,"Census Tract 818, Queens County, New York",36,081,081800,Queens
6229,"Census Tract 837, Queens County, New York",36,081,083700,Queens
5194,"Census Tract 838, Queens County, New York",36,081,083800,Queens
6644,"Census Tract 840, Queens County, New York",36,081,084000,Queens
5516,"Census Tract 845, Queens County, New York",36,081,084500,Queens
3045,"Census Tract 846.01, Queens County, New York",36,081,084601,Queens
1496,"Census Tract 846.02, Queens County, New York",36,081,084602,Queens
3013,"Census Tract 849.01, Queens County, New York",36,081,084901,Queens
4466,"Census Tract 849.02, Queens County, New York",36,081,084902,Queens
5415,"Census Tract 853, Queens County, New York",36,081,085300,Queens
6889,"Census Tract 855, Queens County, New York",36,081,085500,Queens
5770,"Census Tract 857, Queens County, New York",36,081,085700,Queens
6162,"Census Tract 859, Queens County, New York",36,081,085900,Queens
2450,"Census Tract 861, Queens County, New York",36,081,086100,Queens
7118,"Census Tract 863, Queens County, New York",36,081,086300,Queens
2867,"Census Tract 864, Queens County, New York",36,081,086400,Queens
5224,"Census Tract 865, Queens County, New York",36,081,086500,Queens
2343,"Census Tract 869, Queens County, New York",36,081,086900,Queens
6373,"Census Tract 871, Queens County, New York",36,081,087100,Queens
7578,"Census Tract 884, Queens County, New York",36,081,088400,Queens
7015,"Census Tract 889.02, Queens County, New York",36,081,088902,Queens
4487,"Census Tract 889.03, Queens County, New York",36,081,088903,Queens
7404,"Census Tract 892.01, Queens County, New York",36,081,089201,Queens
0,"Census Tract 892.02, Queens County, New York",36,081,089202,Queens
1584,"Census Tract 907, Queens County, New York",36,081,090700,Queens
12,"Census Tract 916.02, Queens County, New York",36,081,091602,Queens
4456,"Census Tract 916.03, Queens County, New York",36,081,091603,Queens
0,"Census Tract 916.04, Queens County, New York",36,081,091604,Queens
12,"Census Tract 918, Queens County, New York",36,081,091800,Queens
6417,"Census Tract 919, Queens County, New York",36,081,091900,Queens
2208,"Census Tract 922, Queens County, New York",36,081,092200,Queens
4356,"Census Tract 925, Queens County, New York",36,081,092500,Queens
3204,"Census Tract 928, Queens County, New York",36,081,092800,Queens
7638,"Census Tract 929, Queens County, New York",36,081,092900,Queens
3732,"Census Tract 934.01, Queens County, New York",36,081,093401,Queens
3704,"Census Tract 934.02, Queens County, New York",36,081,093402,Queens
4460,"Census Tract 938, Queens County, New York",36,081,093800,Queens
6268,"Census Tract 939, Queens County, New York",36,081,093900,Queens
3729,"Census Tract 942.01, Queens County, New York",36,081,094201,Queens
4785,"Census Tract 942.02, Queens County, New York",36,081,094202,Queens
5676,"Census Tract 942.03, Queens County, New York",36,081,094203,Queens
4327,"Census Tract 945, Queens County, New York",36,081,094500,Queens
3035,"Census Tract 947, Queens County, New York",36,081,094700,Queens
6108,"Census Tract 954, Queens County, New York",36,081,095400,Queens
6353,"Census Tract 964, Queens County, New York",36,081,096400,Queens
3460,"Census Tract 972.02, Queens County, New York",36,081,097202,Queens
4078,"Census Tract 972.04, Queens County, New York",36,081,097204,Queens
4268,"Census Tract 972.05, Queens County, New York",36,081,097205,Queens
2910,"Census Tract 972.06, Queens County, New York",36,081,097206,Queens
12,"Census Tract 972.07, Queens County, New York",36,081,097207,Queens
2007,"Census Tract 973, Queens County, New York",36,081,097300,Queens
2353,"Census Tract 981, Queens County, New York",36,081,098100,Queens
2543,"Census Tract 987, Queens County, New York",36,081,098700,Queens
6642,"Census Tract 991, Queens County, New York",36,081,099100,Queens
4348,"Census Tract 992, Queens County, New York",36,081,099200,Queens
3075,"Census Tract 997.01, Queens County, New York",36,081,099701,Queens
3938,"Census Tract 997.03, Queens County, New York",36,081,099703,Queens
7280,"Census Tract 997.04, Queens County, New York",36,081,099704,Queens
2687,"Census Tract 997.05, Queens County, New York",36,081,099705,Queens
7853,"Census Tract 998.01, Queens County, New York",36,081,099801,Queens
5822,"Census Tract 998.02, Queens County, New York",36,081,099802,Queens
0,"Census Tract 999, Queens County, New York",36,081,099900,Queens
2496,"Census Tract 1008.01, Queens County, New York",36,081,100801,Queens
4817,"Census Tract 1008.03, Queens County, New York",36,081,100803,Queens
4315,"Census Tract 1008.04, Queens County, New York",36,081,100804,Queens
4596,"Census Tract 1010.02, Queens County, New York",36,081,101002,Queens
3943,"Census Tract 1010.03, Queens County, New York",36,081,101003,Queens
6612,"Census Tract 1010.04, Queens County, New York",36,081,101004,Queens
6307,"Census Tract 1017, Queens County, New York",36,081,101700,Queens
3786,"Census Tract 1029, Queens County, New York",36,081,102900,Queens
6986,"Census Tract 1032.01, Queens County, New York",36,081,103201,Queens
6860,"Census Tract 1032.02, Queens County, New York",36,081,103202,Queens
4459,"Census Tract 1033, Queens County, New York",36,081,103300,Queens
6618,"Census Tract 1039, Queens County, New York",36,081,103900,Queens
7907,"Census Tract 1047, Queens County, New York",36,081,104700,Queens
3812,"Census Tract 1059, Queens County, New York",36,081,105900,Queens
2370,"Census Tract 1072.01, Queens County, New York",36,081,107201,Queens
0,"Census Tract 1072.02, Queens County, New York",36,081,107202,Queens
2778,"Census Tract 1085, Queens County, New York",36,081,108500,Queens
3139,"Census Tract 1093, Queens County, New York",36,081,109300,Queens
1797,"Census Tract 1097, Queens County, New York",36,081,109700,Queens
3538,"Census Tract 1099, Queens County, New York",36,081,109900,Queens
2611,"Census Tract 1113, Queens County, New York",36,081,111300,Queens
2126,"Census Tract 1123, Queens County, New York",36,081,112300,Queens
2248,"Census Tract 1129, Queens County, New York",36,081,112900,Queens
1554,"Census Tract 1133, Queens County, New York",36,081,113300,Queens
3602,"Census Tract 1139, Queens County, New York",36,081,113900,Queens
2580,"Census Tract 1141, Queens County, New York",36,081,114100,Queens
1833,"Census Tract 1147, Queens County, New York",36,081,114700,Queens
1087,"Census Tract 1151, Queens County, New York",36,081,115100,Queens
2132,"Census Tract 1155, Queens County, New York",36,081,115500,Queens
3529,"Census Tract 1157, Queens County, New York",36,081,115700,Queens
3922,"Census Tract 1159, Queens County, New York",36,081,115900,Queens
4585,"Census Tract 1161, Queens County, New York",36,081,116100,Queens
5178,"Census Tract 1163.01, Queens County, New York",36,081,116301,Queens
3461,"Census Tract 1163.02, Queens County, New York",36,081,116302,Queens
2094,"Census Tract 1167, Queens County, New York",36,081,116700,Queens
2837,"Census Tract 1171, Queens County, New York",36,081,117100,Queens
5410,"Census Tract 1175, Queens County, New York",36,081,117500,Queens
2015,"Census Tract 1181, Queens County, New York",36,081,118100,Queens
2357,"Census Tract 1185, Queens County, New York",36,081,118500,Queens
2648,"Census Tract 1187, Queens County, New York",36,081,118700,Queens
2625,"Census Tract 1189, Queens County, New York",36,081,118900,Queens
3694,"Census Tract 1191, Queens County, New York",36,081,119100,Queens
2407,"Census Tract 1193, Queens County, New York",36,081,119300,Queens
1445,"Census Tract 1195, Queens County, New York",36,081,119500,Queens
1699,"Census Tract 1199, Queens County, New York",36,081,119900,Queens
1840,"Census Tract 1201, Queens County, New York",36,081,120100,Queens
1818,"Census Tract 1203, Queens County, New York",36,081,120300,Queens
3144,"Census Tract 1205, Queens County, New York",36,081,120500,Queens
3058,"Census Tract 1207.01, Queens County, New York",36,081,120701,Queens
3,"Census Tract 1207.02, Queens County, New York",36,081,120702,Queens
2,"Census Tract 1211, Queens County, New York",36,081,121100,Queens
4737,"Census Tract 1215, Queens County, New York",36,081,121500,Queens
3822,"Census Tract 1223, Queens County, New York",36,081,122300,Queens
6959,"Census Tract 1227.02, Queens County, New York",36,081,122702,Queens
6801,"Census Tract 1227.03, Queens County, New York",36,081,122703,Queens
4444,"Census Tract 1227.04, Queens County, New York",36,081,122704,Queens
4004,"Census Tract 1241, Queens County, New York",36,081,124100,Queens
3734,"Census Tract 1247, Queens County, New York",36,081,124700,Queens
3642,"Census Tract 1257, Queens County, New York",36,081,125700,Queens
1595,"Census Tract 1265, Queens County, New York",36,081,126500,Queens
